Order_Discount_Group,Order_Profit_Margin
>30%,-149.99999999999997
>20-30%,14.801281690932596
>10-20%,36.25
>10-20%,37.5
>20-30%,2.3915694498290625
0%,16.825582092056226
>0-10%,31.152312197818972
>30%,-20.0
>0-10%,24.371808346319984
>10-20%,15.40069331158238
>10-20%,35.0
>10-20%,8.75
0%,47.99999999999999
0%,33.0
0%,49.0
>10-20%,16.38170061783361
>10-20%,-5.000000000000001
0%,27.999999999999996
>0-10%,36.09994160180112
>10-20%,36.25000000000001
>10-20%,11.249999999999998
0%,15.000000000000002
>30%,13.333333333333334
>10-20%,17.5
0%,26.0
0%,0.0
0%,48.84671932431375
>30%,-36.76711504600625
>20-30%,-17.652108014476166
>30%,-26.425100672087567
>10-20%,-22.499999999999996
0%,42.00000000000001
>10-20%,32.49999999999999
0%,28.999999999999996
0%,10.0
>30%,-21.423189174847444
0%,30.0
0%,15.587835610881525
>10-20%,37.5
>10-20%,-1.8648620656688522
>30%,21.609754185125656
0%,27.120863395146387
>0-10%,11.887878048055468
0%,28.999999999999996
0%,49.0
>30%,11.635765890088482
0%,47.99999999999999
>0-10%,31.45885740114771
>20-30%,-8.786494111874386
>10-20%,7.5
0%,49.52475247524752
0%,17.0
>30%,-83.33333333333333
>10-20%,33.75
0%,27.27321703437661
0%,26.0
>10-20%,37.5
0%,26.0
>10-20%,32.50000000000001
0%,46.42682123567382
>10-20%,19.219622331691298
0%,26.0
>30%,-30.0
0%,36.66926536731634
>10-20%,35.0
0%,19.966627561934995
>20-30%,-17.637587076258157
0%,37.0
0%,2.0
>10-20%,7.500000000000001
0%,50.0
0%,39.010118043844855
>20-30%,18.53542180170152
>10-20%,4.973926234948327
>0-10%,38.88215407088374
>0-10%,16.630946102731777
0%,47.0
0%,47.01376776059739
>10-20%,10.0
0%,26.0
>10-20%,36.25
0%,19.10206896551724
0%,44.99999999999999
0%,24.000000000000004
>10-20%,11.250000000000002
0%,47.99999999999999
>30%,-41.63698630136986
0%,47.99999999999999
>30%,-57.50000000000001
>10-20%,7.5
0%,48.0
>10-20%,27.500000000000004
0%,33.0
0%,39.19665524884142
>20-30%,4.8928119071018985
>0-10%,11.013148725010288
>30%,-1.9780707018175512
0%,10.0
>30%,-110.73584280115594
0%,26.65340518996032
>10-20%,8.75
>10-20%,36.25
>10-20%,17.490685497547236
>30%,-41.24128798438807
>30%,-125.0
>10-20%,6.25
>20-30%,10.71490318118949
>0-10%,14.11421099363904
0%,31.76511150234742
0%,29.000000000000004
0%,26.138949607136524
0%,44.96135571745327
0%,24.915558562543914
0%,26.0
>10-20%,-1.25
0%,26.743024182832848
>10-20%,0.0
0%,26.164524421593825
>0-10%,-13.793401402669966
0%,12.15232664440954
>0-10%,38.50771752492829
0%,37.0
>10-20%,12.585051061963537
>0-10%,7.073153700048415
>30%,-76.66666666666666
0%,42.77323388566342
>30%,-83.33333333333334
>0-10%,-17.096794844436854
>10-20%,35.0
0%,47.0799728487242
0%,47.007445928377265
>0-10%,42.096155667076985
0%,38.91905040767602
>10-20%,22.568912710566615
0%,49.00000000000001
>20-30%,0.1783622764707511
>10-20%,7.500000000000001
0%,41.0
0%,3.0583633914214943
>10-20%,8.75
>10-20%,6.25
>30%,8.333333333333332
>10-20%,37.50000000000001
0%,10.0
>10-20%,35.0
>10-20%,-23.75
>0-10%,18.156509677878955
>20-30%,-1.4285714285714286
0%,13.0
>10-20%,18.75
>10-20%,1.011120014929142
>10-20%,34.99999999999999
>30%,-165.0
0%,34.342891924793726
0%,47.0
>30%,-70.0
>10-20%,33.75
0%,48.99999999999999
0%,31.0
>10-20%,11.25
>10-20%,37.5
0%,41.024305990137414
>0-10%,11.111111111111112
0%,46.0
>0-10%,4.355531145292701
0%,43.63995726495726
0%,27.999999999999996
0%,24.487014202107407
>30%,-80.0
0%,26.625503355704698
0%,5.0
>30%,-104.0935381784319
0%,44.0
0%,38.99999999999999
>10-20%,26.705941050046057
>10-20%,36.25
>30%,-170.0
0%,36.00000000000001
0%,43.0
>0-10%,34.58685060692932
>0-10%,-4.886552773048153
>10-20%,-0.3537735849056606
>0-10%,5.653947238296737
>20-30%,-1.931159680510457
>10-20%,36.25
>0-10%,34.73785694610228
0%,28.577732853409586
0%,47.99999999999999
>20-30%,-18.57142857142857
>30%,-160.0
0%,27.0
>10-20%,-3.7500000000000004
>0-10%,14.170785324439056
>20-30%,30.331711741424805
>10-20%,11.25
>10-20%,15.231217968399427
0%,7.836150595466767
>30%,-42.66074235000462
0%,48.00000000000001
0%,19.34201285116557
0%,5.0
0%,29.000000000000004
0%,29.055276381909543
>0-10%,8.103756049530647
0%,28.999999999999996
0%,46.19636428023372
0%,41.0
0%,27.0
>10-20%,7.977751214621734
>20-30%,-4.636948692017979
>30%,12.207486080198224
>0-10%,23.563905828703785
>20-30%,-13.282132593400059
>30%,-170.0
0%,48.99999999999999
>30%,18.743816440374694
0%,27.0
>10-20%,34.665043494704996
0%,27.447016767384458
0%,47.0
0%,32.18736383442266
>30%,-181.5754860846359
>10-20%,6.25
>10-20%,33.75
0%,35.0
>10-20%,28.749999999999996
0%,29.02542134472264
0%,27.999999999999996
>30%,-36.394233954771984
0%,21.73219915531497
>30%,-62.393162393162406
>30%,0.8656761673741664
0%,25.0
0%,47.18081180811809
0%,6.59792891345817
>20-30%,11.833689108176856
0%,31.939125114713978
>10-20%,32.5
>10-20%,16.269168026101145
>30%,-9.942058404951293
>20-30%,-8.374960385131974
>20-30%,-14.285714285714288
>30%,-160.0
0%,28.843534087435035
0%,46.0
>10-20%,18.811715028150715
>10-20%,9.790806969280146
>30%,-7.596751245489698
>20-30%,1.2312194286012317
>10-20%,8.091093117408905
>10-20%,30.867212824398297
0%,26.999999999999996
0%,49.0
0%,9.287480363363159
0%,28.999999999999996
0%,25.0
0%,27.812398735272374
>10-20%,31.25
>10-20%,35.0
>0-10%,0.4780069614073802
0%,48.00000000000001
0%,43.8638036809816
>10-20%,33.75
0%,25.629309476088636
>20-30%,1.2059572750889054
0%,27.0
0%,34.0
>30%,-174.55736894164195
>10-20%,18.99977098785497
>30%,-13.136007378158007
>10-20%,11.104959075589791
>10-20%,20.513053927101918
0%,28.999999999999996
>10-20%,7.500000000000001
>10-20%,6.25
0%,25.0
>10-20%,25.0
>30%,-105.58599012123935
>10-20%,32.5
0%,47.99999999999999
>30%,-81.76318209986484
>10-20%,8.75
0%,33.0
>10-20%,21.40192437542201
>30%,-73.33333333333333
>30%,-14.172537621499803
0%,27.0
0%,23.086249421920765
>10-20%,6.25
0%,48.0
>10-20%,7.5
0%,47.00000000000001
>30%,8.588815597454905
>10-20%,36.25
>10-20%,34.33064516129033
0%,23.999999999999996
>20-30%,-12.262831037190377
>30%,-17.647058823529413
>10-20%,12.5
>10-20%,31.25
>0-10%,13.732306897996164
>30%,-260.0
0%,10.0
0%,37.99999999999999
0%,23.574343032496028
0%,34.019683304444904
>0-10%,-12.188498951637852
0%,46.0
0%,27.999999999999996
>30%,-80.0
0%,41.36369260683195
>10-20%,10.000000000000002
>30%,5.021311282212445
>0-10%,12.80579746496672
>0-10%,32.88486757337151
>0-10%,11.972676483646588
>30%,-13.923329561316889
0%,26.0
>30%,-31.91464507891663
>30%,-43.90188960972094
>10-20%,5.000000000000001
0%,41.64639251415907
>30%,-1.0106382978723403
0%,26.0
>10-20%,12.5
0%,30.827217317247037
0%,21.0
0%,27.940047961630697
0%,35.27815520045928
0%,29.000000000000004
0%,28.433181926846764
>20-30%,0.7739091561229688
>10-20%,33.75
0%,37.49240374609782
>30%,-76.66666666666666
0%,25.649739071881488
>30%,-66.66666666666666
0%,46.99999999999999
>10-20%,7.500000000000001
0%,45.0
0%,48.0
0%,27.979637238655197
>10-20%,35.0
0%,29.819636097203567
0%,17.7210491586935
0%,34.0
>10-20%,6.25
>10-20%,35.0
0%,0.9999999999999999
>30%,-24.776889876076723
>10-20%,36.25000000000001
0%,14.125634654855784
>30%,-20.545558562390145
>0-10%,7.639775248749589
>10-20%,33.75
>20-30%,-9.253923649305957
0%,10.0
>30%,-37.839807497628165
>10-20%,5.756320836965998
>10-20%,10.0
>0-10%,-3.8454729387961564
>10-20%,1.25
>10-20%,-4.528121353558927
>30%,-164.99999999999997
>30%,0.18588729023398942
0%,16.12761015674966
>0-10%,43.573653306101605
0%,26.999999999999996
>30%,-87.5
>10-20%,37.5
0%,29.402108043714716
0%,19.000000000000004
>30%,-31.253171214652554
>10-20%,36.25000000000001
>10-20%,18.560803670029806
>0-10%,-10.024873723886403
>0-10%,33.21114619783221
>10-20%,23.75
0%,35.19947373747597
>30%,-22.908456571547596
0%,35.460585585585584
>30%,-65.9282147091582
>10-20%,32.5
0%,36.0
>10-20%,35.0
0%,30.0
0%,26.0
>30%,-83.33333333333333
>30%,-155.0
>30%,28.484754521963822
>10-20%,11.04594423320659
0%,36.0
0%,29.760161099615722
>30%,-27.21266345492085
>30%,-68.02196248468282
>0-10%,22.99479346649158
0%,50.0
0%,36.003982750569946
0%,27.0
>30%,4.804611119217861
0%,28.999999999999996
>10-20%,5.4884105960264895
0%,5.0
>10-20%,11.55336159569615
0%,4.0
0%,28.000000000000004
0%,47.29821073558648
0%,26.3893653516295
>10-20%,33.75
>20-30%,1.2512500903679784
>10-20%,35.29144835329341
>30%,-73.33333333333333
>30%,-17.394047946719237
0%,12.54030901024935
>10-20%,33.75
>10-20%,12.5
>10-20%,17.573182311448722
0%,46.0
0%,46.115734214747484
>20-30%,-3.466415422919416
>30%,-72.85358620437154
>10-20%,37.5
>0-10%,10.603531278393294
0%,50.0
>30%,-69.99999999999999
>10-20%,35.0
>30%,-38.83017984163405
>10-20%,26.92876874506709
0%,2.0
>10-20%,10.0
>20-30%,4.61156051719251
0%,8.0
0%,47.0
>30%,-47.71140009241535
>10-20%,33.75
>10-20%,12.5
>0-10%,41.39879600181735
>10-20%,7.810874304845126
>10-20%,-7.470834852351441
>10-20%,7.5
0%,50.0
>30%,21.347376788553255
0%,25.4580425344837
0%,26.0
>0-10%,12.882457772939565
0%,44.0
>10-20%,33.75
>30%,-56.858938716306064
>20-30%,-27.142857142857142
>30%,-3.375837676842887
0%,49.0
0%,47.0
>10-20%,10.0
>30%,-68.0
>10-20%,5.073055828997327
0%,12.446053529456366
>10-20%,33.75
0%,30.99509339280736
>10-20%,36.25
>10-20%,35.0
>10-20%,20.744649227110582
0%,26.0
>0-10%,14.583714004342616
>10-20%,37.50000000000001
>30%,-66.66666666666667
0%,48.00000000000001
>20-30%,-22.21737395900863
0%,29.518646558057128
0%,46.0
>0-10%,40.249054925505895
>10-20%,10.0
>10-20%,-16.585852288092305
>30%,-22.55493050959629
0%,29.000000000000004
>0-10%,13.550415951111802
>0-10%,37.35797077789568
0%,47.77660324171953
0%,4.0
0%,49.75130488179306
0%,30.0
>10-20%,-17.5
0%,37.57797652319732
>20-30%,-23.80937965341755
>0-10%,47.238335295032094
>10-20%,17.5
>30%,-46.83657017760812
0%,44.99999999999999
0%,39.20913461538461
>10-20%,11.25
>0-10%,38.001282599401456
0%,28.999999999999996
0%,47.00000000000001
>0-10%,9.35064935064935
>10-20%,-25.0
>10-20%,31.25
>10-20%,8.75
>10-20%,7.746915547171736
>10-20%,10.0
>10-20%,35.0
0%,47.0
>30%,-62.49044829342842
>30%,29.848579910187812
0%,42.0
>20-30%,-15.792932027366243
0%,35.0
0%,48.99999999999999
>30%,-154.99999999999997
>0-10%,38.059688675857544
>0-10%,36.06164616325698
>10-20%,7.419319598493708
0%,9.164606376057254
>30%,-73.33333333333333
0%,11.050556438791734
0%,12.778554387676547
>30%,10.37554911796645
>0-10%,14.380195276421691
0%,35.50816894590342
>10-20%,25.0
0%,14.405456916440967
>30%,-30.0
0%,5.0
>20-30%,-1.4285714285714286
0%,48.99999999999999
>10-20%,26.39833784306146
>10-20%,12.5
>30%,-50.92882194714714
>0-10%,24.959393718955663
0%,33.0
>30%,-43.33333333333333
>10-20%,35.0
>10-20%,10.0
0%,49.0
>10-20%,35.0
>10-20%,36.25
0%,17.0
0%,49.00000000000001
>10-20%,7.5
0%,42.0
>0-10%,18.93793787587575
0%,27.0
0%,49.0
>10-20%,-13.750000000000002
>10-20%,-2.7301513747296875
0%,47.10229645093946
>30%,-173.5746982937994
>10-20%,31.25
0%,47.0
>10-20%,8.387538599462099
>20-30%,13.544171458442236
0%,28.000000000000004
>10-20%,10.0
0%,26.999999999999996
>10-20%,39.26112185686653
>0-10%,27.675525585085282
0%,48.99999999999999
>30%,-105.0
0%,38.00812220566319
>10-20%,10.0
>10-20%,8.75
0%,25.999999999999996
0%,32.387316708695245
>30%,-8.817554193783351
0%,28.000000000000004
0%,35.23518615626639
>0-10%,43.59492803289925
>20-30%,-5.8201467436810805
>10-20%,36.25000000000001
>10-20%,35.0
>10-20%,22.36304301305372
>10-20%,20.0
0%,37.0
>0-10%,16.666666666666668
>10-20%,35.0
>30%,3.134544712127399
>20-30%,0.1272373983304793
>10-20%,16.25
0%,36.92985331820283
0%,48.0
>10-20%,36.25
0%,47.59971526871515
0%,9.050392569405245
>30%,0.676380860629415
0%,28.010845986984815
0%,32.0
>10-20%,10.0
0%,28.999999999999996
>10-20%,33.75
>10-20%,13.03217821782178
0%,47.0
>10-20%,-11.25
0%,20.316717748984807
0%,22.90103446087453
>10-20%,30.860969387755105
0%,26.13020175171031
>30%,-33.127717072024446
>20-30%,-9.666877667200456
>10-20%,-11.25
>0-10%,8.67436496903829
>10-20%,32.49999999999999
>0-10%,45.57174338883448
>10-20%,7.500000000000001
0%,20.35686379448756
0%,37.34877645883754
>10-20%,8.75
>0-10%,42.60627288648304
>30%,-22.612439314830084
>10-20%,36.24999999999999
0%,28.999999999999996
0%,32.99999999999999
>30%,-112.31117824773413
>10-20%,-3.1034393571896595
>10-20%,36.25
>30%,-62.5
>10-20%,3.75
>30%,-70.0
>0-10%,38.20166965640955
>10-20%,18.75
>0-10%,26.27754484382323
0%,41.00144571979321
>10-20%,8.75
>30%,29.203319502074688
>0-10%,12.919936872592682
0%,27.999999999999996
0%,26.0
>30%,-133.7686968838527
>10-20%,25.0
>30%,-14.46130500758725
>30%,11.666666666666666
0%,21.0
>0-10%,28.663043478260875
>20-30%,-1.5194424980354666
>30%,-70.0
>10-20%,6.25
>10-20%,-2.5
>10-20%,23.75
>10-20%,14.054341799927014
>10-20%,35.0
0%,33.43026121241991
>10-20%,37.50000000000001
0%,35.0
>10-20%,1.25
>10-20%,26.816170555108602
>20-30%,9.969622869819503
>30%,-0.5954971650855979
0%,27.999999999999996
>10-20%,-7.5
0%,28.000000000000004
>10-20%,8.427114583443759
0%,44.99999999999999
>10-20%,35.0
>0-10%,31.7595818815331
0%,28.000000000000004
0%,19.86722736314105
>10-20%,35.0
>10-20%,6.875632177334902
0%,30.773135468021177
>30%,-58.41180867863848
>30%,-156.62673392181588
0%,35.0
>10-20%,-11.250000000000002
0%,41.344796505581364
>10-20%,27.500000000000004
>0-10%,12.69579811039284
0%,50.0
>0-10%,13.719147293235157
0%,49.00000000000001
>0-10%,27.86447498217547
>30%,-160.0
>0-10%,32.61479121247694
0%,44.99999999999999
>10-20%,35.0
0%,37.5266113934207
>10-20%,31.25
>10-20%,-3.3901453075494365
>0-10%,-2.853931295990696
>10-20%,-3.75
0%,20.48625576233567
0%,35.70372224407337
0%,27.999999999999996
>10-20%,31.25
>10-20%,6.25
0%,49.0
>30%,-24.689562833485194
>30%,-34.99649511160302
>30%,-25.787242706945058
>10-20%,-22.5
0%,43.00000000000001
>0-10%,9.982267302679409
>10-20%,30.000000000000004
>30%,-160.0
0%,10.0
>10-20%,6.25
>0-10%,20.40745477431536
>10-20%,18.48273134721856
0%,27.98524168434355
>30%,-80.0
0%,36.50898410504492
>30%,-24.690136397130697
0%,40.637051039697546
>10-20%,16.25
0%,16.0
0%,47.99999999999999
>20-30%,10.293224887159667
>10-20%,2.5
0%,20.52093768783811
0%,50.0
0%,18.822376480195995
>0-10%,34.00059972583962
>10-20%,7.199385187303402
0%,48.89162881245944
>0-10%,36.80725843302851
>30%,-109.68482239832657
>30%,-74.60669738172828
>10-20%,12.5
0%,31.486368593238822
0%,39.0
>10-20%,10.0
0%,15.0
>20-30%,-6.878016312118341
>20-30%,6.311987208242289
>0-10%,28.55758034466697
>10-20%,8.75
0%,26.0
0%,30.563647408207338
>30%,-52.34356014580802
>10-20%,31.97035725486097
>0-10%,43.68610975987264
>30%,-165.0
>0-10%,34.68623673572511
>30%,-175.00000000000003
0%,26.0
>30%,-17.9998423742935
0%,25.999999999999996
0%,26.494446158593032
0%,19.533501488466214
>0-10%,10.170965980741263
>10-20%,-22.499999999999996
0%,30.41647812971342
>30%,-26.397912320412548
0%,23.15502431956949
0%,26.0
>20-30%,-1.4285714285714284
>0-10%,11.11111111111111
>30%,2.9564685940422892
>30%,-83.33333333333334
0%,20.0
>30%,0.6260958907017515
0%,25.999999999999996
>30%,-18.534800936154035
>20-30%,-8.609688021808815
0%,28.563094708759447
0%,18.314517415580962
>0-10%,21.170693170778577
>10-20%,13.52106572421303
0%,25.0
0%,19.058210251954822
>10-20%,35.0
>30%,-30.0
0%,17.533611728927422
>30%,-110.9823399558499
0%,26.0
>10-20%,31.25
0%,42.00000000000001
>10-20%,15.000000000000002
>30%,-20.262094214246414
>0-10%,33.34978466682416
>20-30%,17.964297548045064
>0-10%,21.111111111111107
0%,49.0
>30%,-83.33333333333333
>30%,-66.66666666666666
>10-20%,35.0
>30%,-54.99999999999999
0%,8.0
>10-20%,9.882276498886126
>0-10%,19.667977923907937
>10-20%,11.249999999999998
>20-30%,5.755229802143446
>0-10%,37.01873116749485
>10-20%,33.75
>0-10%,7.4758660001293915
0%,26.681185867711726
>10-20%,36.25
0%,28.999999999999996
>10-20%,-16.25
>10-20%,31.25
0%,29.000000000000004
>30%,-73.33333333333334
>10-20%,12.328412929333467
0%,25.0
>30%,-83.70335409980491
>10-20%,-8.75
>0-10%,23.54470586278832
>0-10%,20.814191614238062
>20-30%,0.5570305862361935
>30%,-98.08303298153889
0%,39.234234234234236
0%,24.94108599705764
0%,48.0
0%,47.93756814854045
>30%,7.829219070799754
0%,46.064309455587384
>20-30%,19.70894049787492
0%,39.153117084729146
>20-30%,6.447108751462652
>0-10%,11.93128083614163
0%,26.999999999999996
0%,28.066852966466033
0%,25.0
0%,13.0
>0-10%,45.47455183095081
>10-20%,18.75
>30%,23.636915269196823
>0-10%,33.30729718280025
>0-10%,6.666666666666667
>20-30%,34.345821672400575
>10-20%,32.5
>10-20%,8.75
>10-20%,10.0
>30%,-1.786828402082884
0%,14.794223407957313
0%,19.272233324431106
>20-30%,5.503859349980598
>10-20%,35.0
0%,46.949139481119964
>10-20%,22.37418761821149
>10-20%,5.0
>20-30%,11.868514310232491
0%,21.0
>30%,-61.07844887434295
0%,44.0
0%,47.00000000000001
>10-20%,-11.250000000000002
0%,49.0
0%,46.0
0%,50.0
>10-20%,32.42869025727859
>30%,-44.71254562551407
0%,32.00471398785242
>10-20%,17.537507272878397
0%,37.99999999999999
0%,31.036526533425228
0%,47.81485179015585
>10-20%,8.75
>30%,-83.33333333333334
0%,48.00000000000001
>30%,-77.5
0%,1.0
0%,27.0
0%,3.0
>10-20%,31.25
0%,29.000000000000004
0%,28.37856076626446
0%,9.14429038756123
>30%,-64.96985934360349
0%,42.0
0%,49.00000000000001
0%,11.000000000000002
>30%,-21.666666666666668
0%,45.0
0%,4.1259211434423495
>30%,-181.54491374182035
0%,38.96573576587747
>30%,-65.54425429156387
>10-20%,9.021496578399287
>10-20%,31.25
>0-10%,33.44290141852426
>30%,-13.732944838400151
0%,40.63287825872227
0%,47.0
>30%,-0.9780873725483583
>0-10%,13.25872741625779
>30%,-69.99999999999999
>30%,-80.0
>0-10%,15.247119238913914
0%,47.0
0%,28.000000000000004
0%,30.2000255787185
>10-20%,6.25
>30%,-150.0
>10-20%,31.25
>30%,-38.512795750845
0%,41.0
0%,49.0
0%,36.0
0%,30.0
0%,19.00534973473769
>10-20%,33.75
0%,28.785587364264558
>10-20%,33.75
>30%,-8.000534751629546
>0-10%,7.5874755785071235
0%,25.0
>30%,-76.66666666666666
>0-10%,-4.625822663635276
>30%,-66.66666666666667
>10-20%,33.759246963786765
0%,46.0
0%,17.27959988014843
0%,13.0
>10-20%,12.26949710346546
>30%,10.676764734440237
>10-20%,32.5
>30%,-73.33333333333333
>30%,-29.313096770957003
>10-20%,15.133477633477636
0%,34.56156475063234
0%,16.39552581201449
0%,6.0
>10-20%,32.50000000000001
>0-10%,8.945658898742009
>10-20%,16.25
0%,47.0
>20-30%,-4.895940225756798
0%,50.0
0%,13.638888888888893
>0-10%,35.70706570211079
0%,45.12516152852132
0%,27.999999999999996
>0-10%,26.904049143450425
>20-30%,-14.285714285714285
>20-30%,6.904356870674236
>0-10%,9.196120998995264
0%,42.73209945784259
>10-20%,-3.75
>10-20%,-22.5
>10-20%,31.25
>10-20%,26.250000000000007
>30%,28.425281199785747
0%,48.0
0%,44.54439062245753
0%,25.999999999999996
0%,46.0
0%,26.0
0%,46.0
>10-20%,16.25
>0-10%,0.4148097585308384
0%,44.0
>30%,-191.01024127755596
>10-20%,6.328074114374601
>30%,-19.067513732311063
0%,27.09138273805444
0%,28.453398577872925
>10-20%,6.25
0%,9.195290719156226
>10-20%,25.224425887265138
>20-30%,0.0
0%,7.103698389925076
>10-20%,32.914230667020995
0%,13.689894932014832
>0-10%,17.871554346628706
0%,20.060005413208227
0%,39.0
>30%,-62.411882001055666
0%,9.0
0%,36.0
>0-10%,36.624508631003245
>0-10%,16.94179421210718
>10-20%,35.0
0%,28.000000000000004
0%,44.0
0%,48.0
0%,2.0
>30%,-86.0
0%,47.99999999999999
>10-20%,10.0
0%,47.0
>30%,-161.3477088948787
>10-20%,11.25
>10-20%,8.75
0%,39.572528036355635
>10-20%,31.250000000000007
>10-20%,37.5
0%,15.999999999999998
>10-20%,-6.983851384167073
0%,27.231964714384198
>30%,-150.00000000000003
>10-20%,12.5
0%,17.0
>10-20%,35.0
>20-30%,1.2423398328690813
>30%,-265.0
0%,38.99999999999999
0%,25.69200307867664
0%,48.99999999999999
0%,26.999999999999996
>20-30%,-4.285714285714286
>10-20%,35.0
>10-20%,6.725746002114426
>10-20%,13.760053619302951
0%,10.726459669254135
>0-10%,1.2879661834085196
>0-10%,45.85684385534001
>10-20%,-16.956193634602432
>20-30%,5.049143460032763
>10-20%,36.25
0%,28.21802253294822
>10-20%,11.25
>10-20%,7.5
0%,25.0
>10-20%,8.75
>10-20%,10.360028844726294
0%,39.07528641571194
>30%,-79.1812719078618
0%,48.00000000000001
>10-20%,35.0
0%,9.97787104158718
0%,44.99999999999999
>30%,22.43818090305402
>10-20%,8.235294117647058
>10-20%,35.0
>10-20%,32.5
>30%,-136.72746042670337
>10-20%,37.50000000000001
0%,43.0
0%,26.401723099883828
>0-10%,22.22222222222222
>10-20%,37.5
0%,43.0
>10-20%,32.5
0%,44.0
0%,0.0
>0-10%,24.328373177842565
>0-10%,36.32461343965769
0%,28.999999999999996
>30%,-50.1804075528136
>20-30%,-18.648501087750834
>0-10%,14.703453268183539
>30%,-52.0
>10-20%,35.0
>20-30%,-17.142857142857142
0%,26.999999999999996
>0-10%,31.268684013199323
>30%,-76.54849464916771
>30%,-170.0
>10-20%,-0.21819364110360231
0%,47.0
>0-10%,30.233687091693135
0%,46.0
>30%,-5.315293795795538
>10-20%,8.75
0%,47.99999999999999
>30%,9.48336187253091
0%,48.00000000000001
>30%,7.432503254849173
0%,41.0
>10-20%,33.75
>10-20%,31.25
>0-10%,24.469469336382407
>0-10%,33.28496042216359
>10-20%,7.5
0%,24.814323607427056
>10-20%,14.922551487487848
>10-20%,14.844209681733084
>10-20%,17.647058823529413
>10-20%,36.25
>20-30%,-12.722722722722724
>0-10%,27.31046094697951
>10-20%,36.25
>10-20%,10.0
>10-20%,31.249999999999993
>10-20%,10.0
0%,11.0
0%,2.0
>10-20%,7.500000000000001
>30%,-14.067260329202238
0%,29.476920709816394
0%,1.0
>30%,-23.333333333333332
>0-10%,5.820936501597444
>30%,-73.33333333333334
0%,26.0
>10-20%,6.25
>20-30%,-1.4285714285714286
>30%,-170.0
>10-20%,17.5
>10-20%,30.790485924176597
>10-20%,34.4359756097561
>30%,-161.58768236561244
0%,26.0
>10-20%,32.49999999999999
0%,24.24543269230769
>0-10%,10.8128976310984
>10-20%,18.75
0%,26.000000000000007
>10-20%,36.25
0%,30.685773826559814
>30%,-61.57724345457601
0%,27.0
0%,41.90035096705859
>10-20%,12.5
0%,28.000000000000004
>10-20%,-20.662963488033405
0%,25.999999999999996
>10-20%,-20.0
>10-20%,16.25
>0-10%,-5.555555555555556
>10-20%,32.5
>10-20%,9.345761460500704
0%,9.279057917681028
>20-30%,11.234016208914902
>30%,-32.5423734967757
>0-10%,15.613243981742968
>10-20%,10.0
>20-30%,11.333372169526836
>10-20%,5.55192590976049
>10-20%,32.5
>10-20%,32.49999999999999
0%,48.00000000000001
0%,37.74093662852197
0%,5.0
0%,33.19593879318641
>20-30%,-12.04393619842643
0%,25.090311079866435
>0-10%,-1.6115596175793747
0%,26.0
0%,48.0
0%,46.0
>10-20%,32.5
>10-20%,8.19104835059841
>30%,-29.192510239906376
>0-10%,26.596700223388005
>10-20%,4.181344068804611
>0-10%,28.04893360959813
0%,3.9999999999999996
>30%,-105.0
0%,32.9241114089267
0%,0.0
>30%,8.300271496799509
>0-10%,27.105420486249503
>30%,20.379283160401023
0%,29.000000000000004
>0-10%,43.87144861452122
0%,24.04901768448194
0%,46.670500268240346
0%,12.008581035796324
>10-20%,28.22137135652303
0%,45.0
>20-30%,-8.412653145034335
0%,47.0
0%,34.90337005832793
>10-20%,10.0
>0-10%,40.31007751937984
>10-20%,7.5
0%,49.0
0%,48.00000000000001
>10-20%,8.128014387313005
>10-20%,10.0
>20-30%,28.552446678949504
>10-20%,31.25
>10-20%,3.75
>0-10%,20.806631571473492
0%,47.99999999999999
>30%,-20.0
0%,33.0
0%,39.0
>20-30%,-1.4285714285714286
>30%,-18.333333333333336
0%,35.0
0%,26.59854948805461
0%,49.00000000000001
>10-20%,32.5
0%,25.0
0%,30.0
0%,46.0
>10-20%,11.453683484656937
>20-30%,30.400254129606104
0%,23.4405713842093
0%,29.048555429196593
0%,17.0
0%,28.000000000000004
0%,44.99999999999999
0%,27.202920929035578
>10-20%,8.75
0%,25.0
0%,26.0
>30%,-19.205356814695453
>0-10%,40.89273356401384
0%,32.717189314750286
>0-10%,29.400565058245537
>20-30%,-11.428571428571427
0%,46.02932994197599
>10-20%,31.25
>0-10%,13.654264293835187
0%,47.976517946997646
>0-10%,11.848469891411648
0%,27.760520097791503
>10-20%,5.669974377904199
>30%,-10.764458649483522
0%,48.0
>10-20%,23.75
>10-20%,5.0
0%,48.95562503758042
>10-20%,35.0
0%,5.0
0%,30.372262773722632
>10-20%,2.5
>30%,-67.55826859045506
>30%,-269.99910655377175
>10-20%,-1.25
>10-20%,33.75
>30%,-51.99999999999999
>0-10%,17.964506719068485
>30%,-76.66666666666666
>10-20%,-6.852472794574144
0%,29.169191662430098
>30%,-120.0
0%,36.0
>0-10%,31.133455540223988
>10-20%,37.5
0%,35.0
0%,26.999999999999996
0%,48.00000000000001
0%,47.0
>0-10%,7.075615623813201
>0-10%,25.90325366630163
0%,26.0
>10-20%,33.75
>10-20%,21.25
>0-10%,-10.762380412942276
>10-20%,-16.222896535470184
0%,26.0
>30%,-11.441179361179362
>10-20%,36.25
>30%,-66.66666666666667
0%,41.633166969147005
>30%,-21.52868465684497
>0-10%,5.720893247007453
>10-20%,12.5
0%,47.0
0%,18.823768927344446
>20-30%,-31.54932226013989
>10-20%,11.25
>30%,-74.0
>10-20%,37.40962416392398
